trip_id;trip_line;destination;destination_id;origin;origin_id;time_departure;arrival;arrival_id;time_arrival;time_travelled
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Croix de Berny;IDFM:69813;68270.0;Bourg-la-Reine;IDFM:70033;68401.0;131.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;68441.0;Bagneux;IDFM:70210;68560.0;119.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;68590.0;Arcueil - Cachan;IDFM:70263;68660.0;70.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;68695.0;Laplace;IDFM:70427;68788.0;93.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;68818.0;Gentilly;IDFM:70543;68895.0;77.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;68925.0;Cité Universitaire;IDFM:70623;68991.0;66.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;69026.0;Denfert-Rochereau;IDFM:71056;69136.0;110.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;69186.0;Luxembourg;IDFM:71161;69303.0;117.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;69333.0;Saint-Michel Notre-Dame;IDFM:73620;69429.0;96.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;69479.0;Châtelet les Halles;IDFM:474151;69559.0;80.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;69600.0;Gare du Nord;IDFM:71410;69780.0;180.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;69840.0;La Plaine Stade de France;IDFM:72211;70090.0;250.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;70140.0;La Courneuve - Aubervilliers;IDFM:72598;70260.0;120.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;70290.0;Le Bourget;IDFM:72641;70460.0;170.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;70490.0;Drancy;IDFM:72652;70620.0;130.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;70650.0;Le Blanc-Mesnil;IDFM:72648;70750.0;100.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;70780.0;Aulnay-sous-Bois;IDFM:72646;70880.0;100.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;70930.0;Sevran Beaudottes;IDFM:73491;71090.0;160.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;71120.0;Villepinte;IDFM:73547;71230.0;110.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;71260.0;Parc des Expositions;IDFM:73568;71350.0;90.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;71400.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;71690.0;290.0
IDFM:TN:SNCF:929b3b30-991a-4b39-a9ae-f8dabdf304fe;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;71750.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;71900.0;150.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Orsay Ville;IDFM:62892;66356.0;Le Guichet;IDFM:63025;66459.0;103.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Guichet;IDFM:63025;66489.0;Lozère;IDFM:63029;66586.0;97.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Lozère;IDFM:63029;66611.0;Palaiseau - Villebon;IDFM:63067;66735.0;124.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Palaiseau - Villebon;IDFM:63067;66765.0;Palaiseau;IDFM:63175;66846.0;81.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Palaiseau;IDFM:63175;66876.0;Massy - Palaiseau;IDFM:63244;66978.0;102.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Massy - Palaiseau;IDFM:63244;67028.0;Les Baconnets;IDFM:69622;67188.0;160.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Les Baconnets;IDFM:69622;67218.0;Fontaine Michalon;IDFM:69647;67283.0;65.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontaine Michalon;IDFM:69647;67308.0;Antony;IDFM:69759;67404.0;96.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Antony;IDFM:69759;67444.0;La Croix de Berny;IDFM:69813;67515.0;71.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Croix de Berny;IDFM:69813;67550.0;Bourg-la-Reine;IDFM:70033;67681.0;131.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;67721.0;Bagneux;IDFM:70210;67840.0;119.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;67870.0;Arcueil - Cachan;IDFM:70263;67940.0;70.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;67975.0;Laplace;IDFM:70427;68068.0;93.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;68098.0;Gentilly;IDFM:70543;68175.0;77.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;68205.0;Cité Universitaire;IDFM:70623;68271.0;66.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;68306.0;Denfert-Rochereau;IDFM:71056;68416.0;110.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;68466.0;Luxembourg;IDFM:71161;68583.0;117.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;68613.0;Saint-Michel Notre-Dame;IDFM:73620;68709.0;96.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;68759.0;Châtelet les Halles;IDFM:474151;68839.0;80.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;68880.0;Gare du Nord;IDFM:71410;69060.0;180.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;69120.0;La Plaine Stade de France;IDFM:72211;69370.0;250.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;69420.0;La Courneuve - Aubervilliers;IDFM:72598;69540.0;120.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;69570.0;Le Bourget;IDFM:72641;69740.0;170.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;69770.0;Drancy;IDFM:72652;69900.0;130.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;69930.0;Le Blanc-Mesnil;IDFM:72648;70030.0;100.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;70060.0;Aulnay-sous-Bois;IDFM:72646;70160.0;100.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;70210.0;Sevran Beaudottes;IDFM:73491;70370.0;160.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;70400.0;Villepinte;IDFM:73547;70510.0;110.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;70540.0;Parc des Expositions;IDFM:73568;70630.0;90.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;70680.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;70970.0;290.0
IDFM:TN:SNCF:bbfc99a0-aecd-453d-85bd-2e17296edf84;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;71030.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;71180.0;150.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Orsay Ville;IDFM:62892;65636.0;Le Guichet;IDFM:63025;65739.0;103.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Guichet;IDFM:63025;65769.0;Lozère;IDFM:63029;65866.0;97.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Lozère;IDFM:63029;65891.0;Palaiseau - Villebon;IDFM:63067;66015.0;124.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Palaiseau - Villebon;IDFM:63067;66045.0;Palaiseau;IDFM:63175;66126.0;81.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Palaiseau;IDFM:63175;66156.0;Massy - Palaiseau;IDFM:63244;66258.0;102.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Massy - Palaiseau;IDFM:63244;66308.0;Les Baconnets;IDFM:69622;66468.0;160.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Les Baconnets;IDFM:69622;66498.0;Fontaine Michalon;IDFM:69647;66563.0;65.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Fontaine Michalon;IDFM:69647;66588.0;Antony;IDFM:69759;66684.0;96.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Antony;IDFM:69759;66724.0;La Croix de Berny;IDFM:69813;66795.0;71.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Croix de Berny;IDFM:69813;66830.0;Bourg-la-Reine;IDFM:70033;66961.0;131.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bourg-la-Reine;IDFM:70033;67001.0;Bagneux;IDFM:70210;67120.0;119.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Bagneux;IDFM:70210;67150.0;Arcueil - Cachan;IDFM:70263;67220.0;70.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Arcueil - Cachan;IDFM:70263;67255.0;Laplace;IDFM:70427;67348.0;93.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Laplace;IDFM:70427;67378.0;Gentilly;IDFM:70543;67455.0;77.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gentilly;IDFM:70543;67485.0;Cité Universitaire;IDFM:70623;67551.0;66.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Cité Universitaire;IDFM:70623;67586.0;Denfert-Rochereau;IDFM:71056;67696.0;110.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Denfert-Rochereau;IDFM:71056;67746.0;Luxembourg;IDFM:71161;67863.0;117.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Luxembourg;IDFM:71161;67893.0;Saint-Michel Notre-Dame;IDFM:73620;67989.0;96.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Saint-Michel Notre-Dame;IDFM:73620;68039.0;Châtelet les Halles;IDFM:474151;68119.0;80.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Châtelet les Halles;IDFM:474151;68160.0;Gare du Nord;IDFM:71410;68340.0;180.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Gare du Nord;IDFM:71410;68400.0;La Plaine Stade de France;IDFM:72211;68650.0;250.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Plaine Stade de France;IDFM:72211;68700.0;La Courneuve - Aubervilliers;IDFM:72598;68820.0;120.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;La Courneuve - Aubervilliers;IDFM:72598;68850.0;Le Bourget;IDFM:72641;69020.0;170.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Bourget;IDFM:72641;69050.0;Drancy;IDFM:72652;69180.0;130.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Drancy;IDFM:72652;69210.0;Le Blanc-Mesnil;IDFM:72648;69310.0;100.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Le Blanc-Mesnil;IDFM:72648;69340.0;Aulnay-sous-Bois;IDFM:72646;69440.0;100.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aulnay-sous-Bois;IDFM:72646;69490.0;Sevran Beaudottes;IDFM:73491;69650.0;160.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Sevran Beaudottes;IDFM:73491;69680.0;Villepinte;IDFM:73547;69790.0;110.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Villepinte;IDFM:73547;69820.0;Parc des Expositions;IDFM:73568;69910.0;90.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Parc des Expositions;IDFM:73568;69960.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;70250.0;290.0
IDFM:TN:SNCF:0f65653e-aa07-4f18-8598-b424466350e1;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;70310.0;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;70460.0;150.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;57950.0;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;58060.0;110.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;58120.0;Parc des Expositions;IDFM:73568;58400.0;280.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Parc des Expositions;IDFM:73568;58430.0;Villepinte;IDFM:73547;58520.0;90.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Villepinte;IDFM:73547;58550.0;Sevran Beaudottes;IDFM:73491;58670.0;120.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Sevran Beaudottes;IDFM:73491;58720.0;Aulnay-sous-Bois;IDFM:72646;58880.0;160.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Aulnay-sous-Bois;IDFM:72646;58930.0;Le Blanc-Mesnil;IDFM:72648;59030.0;100.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Le Blanc-Mesnil;IDFM:72648;59060.0;Drancy;IDFM:72652;59160.0;100.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Drancy;IDFM:72652;59190.0;Le Bourget;IDFM:72641;59320.0;130.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Le Bourget;IDFM:72641;59350.0;La Courneuve - Aubervilliers;IDFM:72598;59530.0;180.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;La Courneuve - Aubervilliers;IDFM:72598;59560.0;La Plaine Stade de France;IDFM:72211;59680.0;120.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;La Plaine Stade de France;IDFM:72211;59730.0;Gare du Nord;IDFM:71410;60000.0;270.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Gare du Nord;IDFM:71410;60060.0;Châtelet les Halles;IDFM:474151;60240.0;180.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Châtelet les Halles;IDFM:474151;60287.0;Saint-Michel Notre-Dame;IDFM:73620;60369.0;82.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Saint-Michel Notre-Dame;IDFM:73620;60419.0;Luxembourg;IDFM:71161;60501.0;82.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Luxembourg;IDFM:71161;60531.0;Denfert-Rochereau;IDFM:71056;60649.0;118.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Denfert-Rochereau;IDFM:71056;60699.0;Cité Universitaire;IDFM:70623;60807.0;108.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Cité Universitaire;IDFM:70623;60847.0;Gentilly;IDFM:70543;60914.0;67.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Gentilly;IDFM:70543;60954.0;Laplace;IDFM:70427;61030.0;76.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Laplace;IDFM:70427;61070.0;Arcueil - Cachan;IDFM:70263;61158.0;88.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Arcueil - Cachan;IDFM:70263;61198.0;Bagneux;IDFM:70210;61266.0;68.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Bagneux;IDFM:70210;61296.0;Bourg-la-Reine;IDFM:70033;61419.0;123.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Bourg-la-Reine;IDFM:70033;61464.0;Sceaux;IDFM:74265;61551.0;87.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Sceaux;IDFM:74265;61581.0;Fontenay-aux-Roses;IDFM:70133;61656.0;75.0
IDFM:TN:SNCF:c744fccc-936b-4b90-a3ea-59bf34eee18c;IDFM:C01743;Robinson;IDFM:427230;Fontenay-aux-Roses;IDFM:70133;61686.0;Robinson;IDFM:427230;61802.0;116.0
IDFM:TN:SNCF:6c1699ed-bf5d-4638-9c70-397ab5eb07a5;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;Robinson;IDFM:427230;72897.0;Fontenay-aux-Roses;IDFM:70133;73018.0;121.0
