trip_id,trip_line,trip_headsign,trip_short_name,destination,destination_id,origin,origin_id,time_departure,arrival,arrival_id,time_arrival,time_travelled,direction
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Le Bourget,IDFM:72641,31820.0,La Courneuve - Aubervilliers,IDFM:72598,31990.0,170.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,La Courneuve - Aubervilliers,IDFM:72598,32020.0,La Plaine Stade de France,IDFM:72211,32140.0,120.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,La Plaine Stade de France,IDFM:72211,32190.0,Gare du Nord,IDFM:71410,32460.0,270.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Gare du Nord,IDFM:71410,32520.0,Châtelet les Halles,IDFM:474151,32700.0,180.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Châtelet les Halles,IDFM:474151,32736.0,Saint-Michel Notre-Dame,IDFM:73620,32818.0,82.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Saint-Michel Notre-Dame,IDFM:73620,32855.0,Luxembourg,IDFM:71161,32937.0,82.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Luxembourg,IDFM:71161,32980.0,Denfert-Rochereau,IDFM:71056,33099.0,119.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Denfert-Rochereau,IDFM:71056,33149.0,Cité Universitaire,IDFM:70623,33257.0,108.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Cité Universitaire,IDFM:70623,33290.0,Gentilly,IDFM:70543,33357.0,67.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Gentilly,IDFM:70543,33380.0,Laplace,IDFM:70427,33457.0,77.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Laplace,IDFM:70427,33485.0,Arcueil - Cachan,IDFM:70263,33576.0,91.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Arcueil - Cachan,IDFM:70263,33606.0,Bagneux,IDFM:70210,33676.0,70.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Bagneux,IDFM:70210,33707.0,Bourg-la-Reine,IDFM:70033,33830.0,123.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Bourg-la-Reine,IDFM:70033,33864.0,Sceaux,IDFM:74265,33951.0,87.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Sceaux,IDFM:74265,33975.0,Fontenay-aux-Roses,IDFM:70133,34050.0,75.0,0.0
IDFM:TN:SNCF:1f896898-eed0-43cb-a7a4-34e8813fb62e,IDFM:C01743,SOSI,SONO64,Robinson,IDFM:427230,Fontenay-aux-Roses,IDFM:70133,34074.0,Robinson,IDFM:427230,34190.0,116.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Mitry - Claye,IDFM:69065,31750.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,31960.0,210.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Villeparisis - Mitry-le-Neuf,IDFM:68916,31990.0,Vert Galant,IDFM:73482,32140.0,150.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Vert Galant,IDFM:73482,32170.0,Sevran - Livry,IDFM:73439,32380.0,210.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Sevran - Livry,IDFM:73439,32430.0,Aulnay-sous-Bois,IDFM:72646,32600.0,170.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Aulnay-sous-Bois,IDFM:72646,32650.0,Le Blanc-Mesnil,IDFM:72648,32750.0,100.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Le Blanc-Mesnil,IDFM:72648,32780.0,Drancy,IDFM:72652,32880.0,100.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Drancy,IDFM:72652,32910.0,Le Bourget,IDFM:72641,33050.0,140.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Le Bourget,IDFM:72641,33080.0,La Courneuve - Aubervilliers,IDFM:72598,33250.0,170.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,La Courneuve - Aubervilliers,IDFM:72598,33280.0,La Plaine Stade de France,IDFM:72211,33400.0,120.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,La Plaine Stade de France,IDFM:72211,33450.0,Gare du Nord,IDFM:71410,33720.0,270.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Gare du Nord,IDFM:71410,33780.0,Châtelet les Halles,IDFM:474151,33960.0,180.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Châtelet les Halles,IDFM:474151,33996.0,Saint-Michel Notre-Dame,IDFM:73620,34078.0,82.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Saint-Michel Notre-Dame,IDFM:73620,34115.0,Luxembourg,IDFM:71161,34197.0,82.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Luxembourg,IDFM:71161,34240.0,Denfert-Rochereau,IDFM:71056,34359.0,119.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Denfert-Rochereau,IDFM:71056,34409.0,Cité Universitaire,IDFM:70623,34517.0,108.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Cité Universitaire,IDFM:70623,34550.0,Gentilly,IDFM:70543,34617.0,67.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Gentilly,IDFM:70543,34640.0,Laplace,IDFM:70427,34717.0,77.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Laplace,IDFM:70427,34745.0,Arcueil - Cachan,IDFM:70263,34836.0,91.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Arcueil - Cachan,IDFM:70263,34866.0,Bagneux,IDFM:70210,34936.0,70.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Bagneux,IDFM:70210,34967.0,Bourg-la-Reine,IDFM:70033,35090.0,123.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Bourg-la-Reine,IDFM:70033,35124.0,Sceaux,IDFM:74265,35211.0,87.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Sceaux,IDFM:74265,35235.0,Fontenay-aux-Roses,IDFM:70133,35310.0,75.0,0.0
IDFM:TN:SNCF:62a3f31b-c159-401d-9be9-6b434e3a004b,IDFM:C01743,SOSI,SONO70,Robinson,IDFM:427230,Fontenay-aux-Roses,IDFM:70133,35334.0,Robinson,IDFM:427230,35450.0,116.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Mitry - Claye,IDFM:69065,34270.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,34480.0,210.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Villeparisis - Mitry-le-Neuf,IDFM:68916,34510.0,Vert Galant,IDFM:73482,34660.0,150.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Vert Galant,IDFM:73482,34690.0,Sevran - Livry,IDFM:73439,34900.0,210.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Sevran - Livry,IDFM:73439,34950.0,Aulnay-sous-Bois,IDFM:72646,35120.0,170.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Aulnay-sous-Bois,IDFM:72646,35170.0,Le Blanc-Mesnil,IDFM:72648,35270.0,100.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Le Blanc-Mesnil,IDFM:72648,35300.0,Drancy,IDFM:72652,35400.0,100.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Drancy,IDFM:72652,35430.0,Le Bourget,IDFM:72641,35570.0,140.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Le Bourget,IDFM:72641,35600.0,La Courneuve - Aubervilliers,IDFM:72598,35770.0,170.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,La Courneuve - Aubervilliers,IDFM:72598,35800.0,La Plaine Stade de France,IDFM:72211,35920.0,120.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,La Plaine Stade de France,IDFM:72211,35970.0,Gare du Nord,IDFM:71410,36240.0,270.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Gare du Nord,IDFM:71410,36300.0,Châtelet les Halles,IDFM:474151,36480.0,180.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Châtelet les Halles,IDFM:474151,36516.0,Saint-Michel Notre-Dame,IDFM:73620,36598.0,82.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Saint-Michel Notre-Dame,IDFM:73620,36635.0,Luxembourg,IDFM:71161,36717.0,82.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Luxembourg,IDFM:71161,36760.0,Denfert-Rochereau,IDFM:71056,36879.0,119.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Denfert-Rochereau,IDFM:71056,36929.0,Cité Universitaire,IDFM:70623,37037.0,108.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Cité Universitaire,IDFM:70623,37070.0,Gentilly,IDFM:70543,37137.0,67.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Gentilly,IDFM:70543,37160.0,Laplace,IDFM:70427,37237.0,77.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Laplace,IDFM:70427,37265.0,Arcueil - Cachan,IDFM:70263,37356.0,91.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Arcueil - Cachan,IDFM:70263,37386.0,Bagneux,IDFM:70210,37456.0,70.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Bagneux,IDFM:70210,37487.0,Bourg-la-Reine,IDFM:70033,37610.0,123.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Bourg-la-Reine,IDFM:70033,37644.0,Sceaux,IDFM:74265,37731.0,87.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Sceaux,IDFM:74265,37755.0,Fontenay-aux-Roses,IDFM:70133,37830.0,75.0,0.0
IDFM:TN:SNCF:a6af9cdd-ee05-409e-9c7e-f1e99f2e857a,IDFM:C01743,SOSI,SONO82,Robinson,IDFM:427230,Fontenay-aux-Roses,IDFM:70133,37854.0,Robinson,IDFM:427230,37970.0,116.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Mitry - Claye,IDFM:69065,33010.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,33220.0,210.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Villeparisis - Mitry-le-Neuf,IDFM:68916,33250.0,Vert Galant,IDFM:73482,33400.0,150.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Vert Galant,IDFM:73482,33430.0,Sevran - Livry,IDFM:73439,33640.0,210.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Sevran - Livry,IDFM:73439,33690.0,Aulnay-sous-Bois,IDFM:72646,33860.0,170.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Aulnay-sous-Bois,IDFM:72646,33910.0,Le Blanc-Mesnil,IDFM:72648,34010.0,100.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Le Blanc-Mesnil,IDFM:72648,34040.0,Drancy,IDFM:72652,34140.0,100.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Drancy,IDFM:72652,34170.0,Le Bourget,IDFM:72641,34310.0,140.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Le Bourget,IDFM:72641,34340.0,La Courneuve - Aubervilliers,IDFM:72598,34510.0,170.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,La Courneuve - Aubervilliers,IDFM:72598,34540.0,La Plaine Stade de France,IDFM:72211,34660.0,120.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,La Plaine Stade de France,IDFM:72211,34710.0,Gare du Nord,IDFM:71410,34980.0,270.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Gare du Nord,IDFM:71410,35040.0,Châtelet les Halles,IDFM:474151,35220.0,180.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Châtelet les Halles,IDFM:474151,35256.0,Saint-Michel Notre-Dame,IDFM:73620,35338.0,82.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Saint-Michel Notre-Dame,IDFM:73620,35375.0,Luxembourg,IDFM:71161,35457.0,82.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Luxembourg,IDFM:71161,35500.0,Denfert-Rochereau,IDFM:71056,35619.0,119.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Denfert-Rochereau,IDFM:71056,35669.0,Cité Universitaire,IDFM:70623,35777.0,108.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Cité Universitaire,IDFM:70623,35810.0,Gentilly,IDFM:70543,35877.0,67.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Gentilly,IDFM:70543,35900.0,Laplace,IDFM:70427,35977.0,77.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Laplace,IDFM:70427,36005.0,Arcueil - Cachan,IDFM:70263,36096.0,91.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Arcueil - Cachan,IDFM:70263,36126.0,Bagneux,IDFM:70210,36196.0,70.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Bagneux,IDFM:70210,36227.0,Bourg-la-Reine,IDFM:70033,36350.0,123.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Bourg-la-Reine,IDFM:70033,36384.0,Sceaux,IDFM:74265,36471.0,87.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Sceaux,IDFM:74265,36495.0,Fontenay-aux-Roses,IDFM:70133,36570.0,75.0,0.0
IDFM:TN:SNCF:54479a34-b0b0-4875-89c6-57454dad1f6a,IDFM:C01743,SOSI,SONO76,Robinson,IDFM:427230,Fontenay-aux-Roses,IDFM:70133,36594.0,Robinson,IDFM:427230,36710.0,116.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Mitry - Claye,IDFM:69065,36790.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,37000.0,210.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Villeparisis - Mitry-le-Neuf,IDFM:68916,37030.0,Vert Galant,IDFM:73482,37180.0,150.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Vert Galant,IDFM:73482,37210.0,Sevran - Livry,IDFM:73439,37420.0,210.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Sevran - Livry,IDFM:73439,37470.0,Aulnay-sous-Bois,IDFM:72646,37640.0,170.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Aulnay-sous-Bois,IDFM:72646,37690.0,Le Blanc-Mesnil,IDFM:72648,37790.0,100.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Le Blanc-Mesnil,IDFM:72648,37820.0,Drancy,IDFM:72652,37920.0,100.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Drancy,IDFM:72652,37950.0,Le Bourget,IDFM:72641,38090.0,140.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Le Bourget,IDFM:72641,38120.0,La Courneuve - Aubervilliers,IDFM:72598,38290.0,170.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,La Courneuve - Aubervilliers,IDFM:72598,38320.0,La Plaine Stade de France,IDFM:72211,38440.0,120.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,La Plaine Stade de France,IDFM:72211,38490.0,Gare du Nord,IDFM:71410,38760.0,270.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Gare du Nord,IDFM:71410,38820.0,Châtelet les Halles,IDFM:474151,39000.0,180.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Châtelet les Halles,IDFM:474151,39036.0,Saint-Michel Notre-Dame,IDFM:73620,39118.0,82.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Saint-Michel Notre-Dame,IDFM:73620,39155.0,Luxembourg,IDFM:71161,39237.0,82.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Luxembourg,IDFM:71161,39280.0,Denfert-Rochereau,IDFM:71056,39399.0,119.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Denfert-Rochereau,IDFM:71056,39449.0,Cité Universitaire,IDFM:70623,39557.0,108.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Cité Universitaire,IDFM:70623,39590.0,Gentilly,IDFM:70543,39657.0,67.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Gentilly,IDFM:70543,39680.0,Laplace,IDFM:70427,39757.0,77.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Laplace,IDFM:70427,39785.0,Arcueil - Cachan,IDFM:70263,39876.0,91.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Arcueil - Cachan,IDFM:70263,39906.0,Bagneux,IDFM:70210,39976.0,70.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Bagneux,IDFM:70210,40007.0,Bourg-la-Reine,IDFM:70033,40130.0,123.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Bourg-la-Reine,IDFM:70033,40164.0,Sceaux,IDFM:74265,40251.0,87.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Sceaux,IDFM:74265,40275.0,Fontenay-aux-Roses,IDFM:70133,40350.0,75.0,0.0
IDFM:TN:SNCF:dd659f6f-f9b3-4d9a-8d0d-02dccbb8ede5,IDFM:C01743,SOSI,SONO94,Robinson,IDFM:427230,Fontenay-aux-Roses,IDFM:70133,40374.0,Robinson,IDFM:427230,40490.0,116.0,0.0
IDFM:TN:SNCF:a423cbbe-69eb-4919-a758-f7487ff80f1e,IDFM:C01743,SOSI,SODA02,Robinson,IDFM:427230,Mitry - Claye,IDFM:69065,38050.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,38260.0,210.0,0.0
