,trip_id,trip_line,trip_headsign,trip_short_name,destination,destination_id,origin,origin_id,time_departure,arrival,arrival_id,time_arrival,time_travelled,direction
730,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Fontenay-aux-Roses,IDFM:70133,43951.0,Sceaux,IDFM:74265,44025.0,74.0,1.0
731,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Sceaux,IDFM:74265,44049.0,Bourg-la-Reine,IDFM:70033,44137.0,88.0,1.0
732,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Bourg-la-Reine,IDFM:70033,44169.0,Bagneux,IDFM:70210,44294.0,125.0,1.0
733,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Bagneux,IDFM:70210,44319.0,Arcueil - Cachan,IDFM:70263,44390.0,71.0,1.0
734,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Arcueil - Cachan,IDFM:70263,44415.0,Laplace,IDFM:70427,44509.0,94.0,1.0
735,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Laplace,IDFM:70427,44534.0,Gentilly,IDFM:70543,44610.0,76.0,1.0
736,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Gentilly,IDFM:70543,44634.0,Cité Universitaire,IDFM:70623,44700.0,66.0,1.0
737,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Cité Universitaire,IDFM:70623,44732.0,Denfert-Rochereau,IDFM:71056,44842.0,110.0,1.0
738,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Denfert-Rochereau,IDFM:71056,44894.0,Luxembourg,IDFM:71161,45014.0,120.0,1.0
739,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Luxembourg,IDFM:71161,45052.0,Saint-Michel Notre-Dame,IDFM:73620,45148.0,96.0,1.0
740,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Saint-Michel Notre-Dame,IDFM:73620,45189.0,Châtelet les Halles,IDFM:474151,45269.0,80.0,1.0
741,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Châtelet les Halles,IDFM:474151,45300.0,Gare du Nord,IDFM:71410,45480.0,180.0,1.0
742,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Gare du Nord,IDFM:71410,45540.0,La Plaine Stade de France,IDFM:72211,45800.0,260.0,1.0
743,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,La Plaine Stade de France,IDFM:72211,45850.0,La Courneuve - Aubervilliers,IDFM:72598,45960.0,110.0,1.0
744,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,La Courneuve - Aubervilliers,IDFM:72598,45990.0,Le Bourget,IDFM:72641,46160.0,170.0,1.0
745,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Le Bourget,IDFM:72641,46190.0,Drancy,IDFM:72652,46320.0,130.0,1.0
746,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Drancy,IDFM:72652,46350.0,Le Blanc-Mesnil,IDFM:72648,46450.0,100.0,1.0
747,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Le Blanc-Mesnil,IDFM:72648,46480.0,Aulnay-sous-Bois,IDFM:72646,46590.0,110.0,1.0
748,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Aulnay-sous-Bois,IDFM:72646,46640.0,Sevran - Livry,IDFM:73439,46800.0,160.0,1.0
749,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Sevran - Livry,IDFM:73439,46830.0,Vert Galant,IDFM:73482,47040.0,210.0,1.0
750,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Vert Galant,IDFM:73482,47070.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,47220.0,150.0,1.0
751,IDFM:TN:SNCF:89309918-33a7-42f1-a0cb-f7a68c1d31c7,IDFM:C01743,ILIC,ILIT27,Mitry - Claye,IDFM:69065,Villeparisis - Mitry-le-Neuf,IDFM:68916,47250.0,Mitry - Claye,IDFM:69065,47490.0,240.0,1.0
752,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Robinson,IDFM:427230,42547.0,Fontenay-aux-Roses,IDFM:70133,42666.0,119.0,1.0
753,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Fontenay-aux-Roses,IDFM:70133,42691.0,Sceaux,IDFM:74265,42765.0,74.0,1.0
754,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Sceaux,IDFM:74265,42789.0,Bourg-la-Reine,IDFM:70033,42877.0,88.0,1.0
755,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Bourg-la-Reine,IDFM:70033,42909.0,Bagneux,IDFM:70210,43034.0,125.0,1.0
756,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Bagneux,IDFM:70210,43059.0,Arcueil - Cachan,IDFM:70263,43130.0,71.0,1.0
757,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Arcueil - Cachan,IDFM:70263,43155.0,Laplace,IDFM:70427,43249.0,94.0,1.0
758,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Laplace,IDFM:70427,43274.0,Gentilly,IDFM:70543,43350.0,76.0,1.0
759,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Gentilly,IDFM:70543,43374.0,Cité Universitaire,IDFM:70623,43440.0,66.0,1.0
760,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Cité Universitaire,IDFM:70623,43472.0,Denfert-Rochereau,IDFM:71056,43582.0,110.0,1.0
761,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Denfert-Rochereau,IDFM:71056,43634.0,Luxembourg,IDFM:71161,43754.0,120.0,1.0
762,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Luxembourg,IDFM:71161,43792.0,Saint-Michel Notre-Dame,IDFM:73620,43888.0,96.0,1.0
763,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Saint-Michel Notre-Dame,IDFM:73620,43929.0,Châtelet les Halles,IDFM:474151,44009.0,80.0,1.0
764,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Châtelet les Halles,IDFM:474151,44040.0,Gare du Nord,IDFM:71410,44220.0,180.0,1.0
765,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Gare du Nord,IDFM:71410,44280.0,La Plaine Stade de France,IDFM:72211,44540.0,260.0,1.0
766,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,La Plaine Stade de France,IDFM:72211,44590.0,La Courneuve - Aubervilliers,IDFM:72598,44700.0,110.0,1.0
767,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,La Courneuve - Aubervilliers,IDFM:72598,44730.0,Le Bourget,IDFM:72641,44900.0,170.0,1.0
768,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Le Bourget,IDFM:72641,44930.0,Drancy,IDFM:72652,45060.0,130.0,1.0
769,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Drancy,IDFM:72652,45090.0,Le Blanc-Mesnil,IDFM:72648,45190.0,100.0,1.0
770,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Le Blanc-Mesnil,IDFM:72648,45220.0,Aulnay-sous-Bois,IDFM:72646,45330.0,110.0,1.0
771,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Aulnay-sous-Bois,IDFM:72646,45380.0,Sevran - Livry,IDFM:73439,45540.0,160.0,1.0
772,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Sevran - Livry,IDFM:73439,45570.0,Vert Galant,IDFM:73482,45780.0,210.0,1.0
773,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Vert Galant,IDFM:73482,45810.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,45960.0,150.0,1.0
774,IDFM:TN:SNCF:580aad4a-a2d1-42af-873e-b9397bc30eec,IDFM:C01743,ILIC,ILIT21,Mitry - Claye,IDFM:69065,Villeparisis - Mitry-le-Neuf,IDFM:68916,45990.0,Mitry - Claye,IDFM:69065,46230.0,240.0,1.0
775,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Robinson,IDFM:427230,41287.0,Fontenay-aux-Roses,IDFM:70133,41406.0,119.0,1.0
776,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Fontenay-aux-Roses,IDFM:70133,41431.0,Sceaux,IDFM:74265,41505.0,74.0,1.0
777,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Sceaux,IDFM:74265,41529.0,Bourg-la-Reine,IDFM:70033,41617.0,88.0,1.0
778,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Bourg-la-Reine,IDFM:70033,41649.0,Bagneux,IDFM:70210,41774.0,125.0,1.0
779,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Bagneux,IDFM:70210,41799.0,Arcueil - Cachan,IDFM:70263,41870.0,71.0,1.0
780,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Arcueil - Cachan,IDFM:70263,41895.0,Laplace,IDFM:70427,41989.0,94.0,1.0
781,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Laplace,IDFM:70427,42014.0,Gentilly,IDFM:70543,42090.0,76.0,1.0
782,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Gentilly,IDFM:70543,42114.0,Cité Universitaire,IDFM:70623,42180.0,66.0,1.0
783,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Cité Universitaire,IDFM:70623,42212.0,Denfert-Rochereau,IDFM:71056,42322.0,110.0,1.0
784,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Denfert-Rochereau,IDFM:71056,42374.0,Luxembourg,IDFM:71161,42494.0,120.0,1.0
785,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Luxembourg,IDFM:71161,42532.0,Saint-Michel Notre-Dame,IDFM:73620,42628.0,96.0,1.0
786,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Saint-Michel Notre-Dame,IDFM:73620,42669.0,Châtelet les Halles,IDFM:474151,42749.0,80.0,1.0
787,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Châtelet les Halles,IDFM:474151,42780.0,Gare du Nord,IDFM:71410,42960.0,180.0,1.0
788,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Gare du Nord,IDFM:71410,43020.0,La Plaine Stade de France,IDFM:72211,43280.0,260.0,1.0
789,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,La Plaine Stade de France,IDFM:72211,43330.0,La Courneuve - Aubervilliers,IDFM:72598,43440.0,110.0,1.0
790,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,La Courneuve - Aubervilliers,IDFM:72598,43470.0,Le Bourget,IDFM:72641,43640.0,170.0,1.0
791,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Le Bourget,IDFM:72641,43670.0,Drancy,IDFM:72652,43800.0,130.0,1.0
792,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Drancy,IDFM:72652,43830.0,Le Blanc-Mesnil,IDFM:72648,43930.0,100.0,1.0
793,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Le Blanc-Mesnil,IDFM:72648,43960.0,Aulnay-sous-Bois,IDFM:72646,44070.0,110.0,1.0
794,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Aulnay-sous-Bois,IDFM:72646,44120.0,Sevran - Livry,IDFM:73439,44280.0,160.0,1.0
795,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Sevran - Livry,IDFM:73439,44310.0,Vert Galant,IDFM:73482,44520.0,210.0,1.0
796,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Vert Galant,IDFM:73482,44550.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,44700.0,150.0,1.0
797,IDFM:TN:SNCF:dbacaad2-13ba-4f10-902f-50193132d413,IDFM:C01743,ILIC,ILIT15,Mitry - Claye,IDFM:69065,Villeparisis - Mitry-le-Neuf,IDFM:68916,44730.0,Mitry - Claye,IDFM:69065,44970.0,240.0,1.0
798,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Robinson,IDFM:427230,40027.0,Fontenay-aux-Roses,IDFM:70133,40146.0,119.0,1.0
799,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Fontenay-aux-Roses,IDFM:70133,40171.0,Sceaux,IDFM:74265,40245.0,74.0,1.0
800,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Sceaux,IDFM:74265,40269.0,Bourg-la-Reine,IDFM:70033,40357.0,88.0,1.0
801,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Bourg-la-Reine,IDFM:70033,40389.0,Bagneux,IDFM:70210,40514.0,125.0,1.0
802,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Bagneux,IDFM:70210,40539.0,Arcueil - Cachan,IDFM:70263,40610.0,71.0,1.0
803,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Arcueil - Cachan,IDFM:70263,40635.0,Laplace,IDFM:70427,40729.0,94.0,1.0
804,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Laplace,IDFM:70427,40754.0,Gentilly,IDFM:70543,40830.0,76.0,1.0
805,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Gentilly,IDFM:70543,40854.0,Cité Universitaire,IDFM:70623,40920.0,66.0,1.0
806,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Cité Universitaire,IDFM:70623,40952.0,Denfert-Rochereau,IDFM:71056,41062.0,110.0,1.0
807,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Denfert-Rochereau,IDFM:71056,41114.0,Luxembourg,IDFM:71161,41234.0,120.0,1.0
808,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Luxembourg,IDFM:71161,41272.0,Saint-Michel Notre-Dame,IDFM:73620,41368.0,96.0,1.0
809,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Saint-Michel Notre-Dame,IDFM:73620,41409.0,Châtelet les Halles,IDFM:474151,41489.0,80.0,1.0
810,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Châtelet les Halles,IDFM:474151,41520.0,Gare du Nord,IDFM:71410,41700.0,180.0,1.0
811,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Gare du Nord,IDFM:71410,41760.0,La Plaine Stade de France,IDFM:72211,42020.0,260.0,1.0
812,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,La Plaine Stade de France,IDFM:72211,42070.0,La Courneuve - Aubervilliers,IDFM:72598,42180.0,110.0,1.0
813,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,La Courneuve - Aubervilliers,IDFM:72598,42210.0,Le Bourget,IDFM:72641,42380.0,170.0,1.0
814,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Le Bourget,IDFM:72641,42410.0,Drancy,IDFM:72652,42540.0,130.0,1.0
815,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Drancy,IDFM:72652,42570.0,Le Blanc-Mesnil,IDFM:72648,42670.0,100.0,1.0
816,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Le Blanc-Mesnil,IDFM:72648,42700.0,Aulnay-sous-Bois,IDFM:72646,42810.0,110.0,1.0
817,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Aulnay-sous-Bois,IDFM:72646,42860.0,Sevran - Livry,IDFM:73439,43020.0,160.0,1.0
818,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Sevran - Livry,IDFM:73439,43050.0,Vert Galant,IDFM:73482,43260.0,210.0,1.0
819,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Vert Galant,IDFM:73482,43290.0,Villeparisis - Mitry-le-Neuf,IDFM:68916,43440.0,150.0,1.0
820,IDFM:TN:SNCF:55887c4b-a3bd-44ee-8685-987306414ad3,IDFM:C01743,ILIC,ILIT09,Mitry - Claye,IDFM:69065,Villeparisis - Mitry-le-Neuf,IDFM:68916,43470.0,Mitry - Claye,IDFM:69065,43710.0,240.0,1.0
821,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Robinson,IDFM:427230,38767.0,Fontenay-aux-Roses,IDFM:70133,38886.0,119.0,1.0
822,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Fontenay-aux-Roses,IDFM:70133,38911.0,Sceaux,IDFM:74265,38985.0,74.0,1.0
823,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Sceaux,IDFM:74265,39009.0,Bourg-la-Reine,IDFM:70033,39097.0,88.0,1.0
824,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Bourg-la-Reine,IDFM:70033,39129.0,Bagneux,IDFM:70210,39254.0,125.0,1.0
825,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Bagneux,IDFM:70210,39279.0,Arcueil - Cachan,IDFM:70263,39350.0,71.0,1.0
826,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Arcueil - Cachan,IDFM:70263,39375.0,Laplace,IDFM:70427,39469.0,94.0,1.0
827,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Laplace,IDFM:70427,39494.0,Gentilly,IDFM:70543,39570.0,76.0,1.0
828,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Gentilly,IDFM:70543,39594.0,Cité Universitaire,IDFM:70623,39660.0,66.0,1.0
829,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Cité Universitaire,IDFM:70623,39692.0,Denfert-Rochereau,IDFM:71056,39802.0,110.0,1.0
830,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Denfert-Rochereau,IDFM:71056,39854.0,Luxembourg,IDFM:71161,39974.0,120.0,1.0
831,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Luxembourg,IDFM:71161,40012.0,Saint-Michel Notre-Dame,IDFM:73620,40108.0,96.0,1.0
832,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Saint-Michel Notre-Dame,IDFM:73620,40149.0,Châtelet les Halles,IDFM:474151,40229.0,80.0,1.0
833,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Châtelet les Halles,IDFM:474151,40260.0,Gare du Nord,IDFM:71410,40440.0,180.0,1.0
834,IDFM:TN:SNCF:29a0b7bf-940c-4fd8-aa11-ab5a95d8d036,IDFM:C01743,ILIC,ILIT03,Mitry - Claye,IDFM:69065,Gare du Nord,IDFM:71410,40500.0,La Plaine Stade de France,IDFM:72211,40760.0,260.0,1.0
